"UniqueID","Probability1"
6533,0.0319644138257892
6534,0.159357765999397
6535,0.93495866178703
6536,0.284457252165829
6537,0.24911062130265
6538,0.858310285033783
6539,0.895530615012787
6540,0.036009449670012
6541,0.037132536054193
6542,0.0166657146289559
6543,0.00949877847838184
6544,0.90695131541148
6545,0.0128945854378169
6546,0.0193099352199733
6547,0.00987433863471223
6548,0.895246704521312
6549,0.820160116858978
6550,0.245823359417073
6551,0.250939866477153
6552,0.0751666672743543
6553,0.128682142272241
6554,0.032120068836626
6555,0.860526471900531
6556,0.0201940780916085
6557,0.00620204220894283
6558,0.262050398113933
6559,0.0259319778895607
6560,0.838513245782429
6561,0.377561107957357
6562,0.0134404403816385
6563,0.00650531097512383
6564,0.0377698153642542
6565,0.0151609095881053
6566,0.05713210894691
6567,0.144389673129618
6568,0.883309223302622
6569,0.784185128211554
6570,0.0180453742772719
6571,0.0608129909479683
6572,0.687603538180883
6573,0.836075884623375
6574,0.872570962935709
6575,0.0290834572393368
6576,0.807080735826071
6577,0.00622501598261979
6578,0.0129772057402903
6579,0.0422208408273854
6580,0.0190566779738551
6581,0.727872910088566
6582,0.0254222312104721
6583,0.015660132294461
6584,0.186427601437621
6585,0.02054072832134
6586,0.152836365005277
6587,0.181951678318773
6588,0.00946994401600696
6589,0.00758561118622526
6590,0.287964851074255
6591,0.846813453787132
6592,0.0119617887532119
6593,0.0124522837494269
6594,0.0320218027791006
6595,0.0278408190782126
6596,0.0313990865378049
6597,0.0297770188607169
6598,0.0195425237927278
6599,0.0170638927375665
6600,0.33168224999042
6601,0.126098084531131
6602,0.0110906535321826
6603,0.0128753657907143
6604,0.0326261655882657
6605,0.227591984449255
6606,0.817624897736939
6607,0.0177564004853432
6608,0.850050719426404
6609,0.581385987647382
6610,0.00843960114126174
6611,0.0546190491530704
6612,0.125553673022122
6613,0.0166979421963861
6614,0.0708071088099916
6615,0.0163821393243187
6616,0.151635547615604
6617,0.12062293240742
6618,0.0430228046095549
6619,0.159587565737503
6620,0.0106369117938697
6621,0.0296172281831944
6622,0.0611313310894597
6623,0.0271081824977204
6624,0.024849841656988
6625,0.0631517743309757
6626,0.00799501881523194
6627,0.0395712124500644
6628,0.0149031075450852
6629,0.044861428010239
6630,0.0114194797753815
6631,0.0806208021150779
6632,0.22119852173671
6633,0.784625718957163
6634,0.0276836481801109
6635,0.409297344366791
6636,0.329077008236025
6637,0.364766090527287
6638,0.330041033301608
6639,0.190475563977925
6640,0.292609317443143
6641,0.408798959082194
6642,0.363404121237685
6643,0.66782543017901
6644,0.379000926196279
6645,0.0887414474262726
6646,0.24821349582807
6647,0.0465277619334543
6648,0.0946426170962883
6649,0.351538624901701
6650,0.80225775103659
6651,0.00686053022059577
6652,0.0336915756184239
6653,0.036582202136553
6654,0.0205561511628227
6655,0.171135543120981
6656,0.063349284514028
6657,0.0261590467890449
6658,0.100939316037144
6659,0.0244477165613554
6660,0.298135515919484
6661,0.00941350785410186
6662,0.0194901165715018
6663,0.0145019736954213
6664,0.207364599723189
6665,0.0971224981315457
6666,0.0209500784887072
6667,0.0436822582583816
6668,0.0259936554551786
6669,0.029714359457948
6670,0.850512933544242
6671,0.803219646244534
6672,0.0157034723605469
6673,0.268835556783265
6674,0.04395755443618
6675,0.0157419003217997
6676,0.0244176955785468
6677,0.016431121509631
6678,0.0490984587209143
6679,0.0192385207117466
6680,0.683380805693052
6681,0.0492964791818746
6682,0.0278463012134558
6683,0.0768406515012969
6684,0.543569064492648
6685,0.0124627837889716
6686,0.0235786568920119
6687,0.0477165045916641
6688,0.801510876077153
6689,0.0139746654187634
6690,0.0205236578190023
6691,0.140591951940315
6692,0.235423818026508
6693,0.0126737002722104
6694,0.844345534796229
6695,0.082961372465399
6696,0.00712955841558849
6697,0.792712901737968
6698,0.0155804788480945
6699,0.0345610138350536
6700,0.0145906978387132
6701,0.295176701530274
6702,0.0188199152672694
6703,0.0460249572222647
6704,0.119263648689176
6705,0.0904643327179975
6706,0.00723161269956349
6707,0.108405920869198
6708,0.0242094600556159
6709,0.0227558077764397
6710,0.0136612231956085
6711,0.0801134707530676
6712,0.02263817200634
6713,0.0242371553543262
6714,0.0878280627772215
6715,0.0390132030111585
6716,0.00857757053859706
6717,0.00625381725896378
6718,0.117234093305073
6719,0.018652364497304
6720,0.735706748748495
6721,0.0069900827898796
6722,0.0119251974930212
6723,0.936993774076245
6724,0.126423134127045
6725,0.505304075313384
6726,0.0619366372739906
6727,0.114162830738865
6728,0.835278619341349
6729,0.0115152965603127
6730,0.00595749900565717
6731,0.203057379398833
6732,0.0130623646357143
6733,0.031620197155872
6734,0.0214159246977988
6735,0.0299718975467141
6736,0.0283803955824761
6737,0.0304222771303246
6738,0.146063535276957
6739,0.277485271347318
6740,0.00998545591277666
6741,0.117902284061124
6742,0.00624043199949251
6743,0.0391885425030847
6744,0.0190590242472608
6745,0.313937758885456
6746,0.0252701814896713
6747,0.0379859529963778
6748,0.0636524418152099
6749,0.0698497155732491
6750,0.742729999718214
6751,0.00987099702274741
6752,0.169191710888957
6753,0.5112676092852
6754,0.0302111327195944
6755,0.0257084531160996
6756,0.0403449698028696
6757,0.300379260469239
6758,0.207571129326342
6759,0.0179950814878572
6760,0.0159403315878983
6761,0.0295841746309161
6762,0.0379070630563836
6763,0.00632261267608606
6764,0.795401421348181
6765,0.0420574945368044
6766,0.0184558148494197
6767,0.0118508568585448
6768,0.092799431210493
6769,0.050157852857051
6770,0.0823373245336294
6771,0.00583427714024826
6772,0.039731230825982
6773,0.0180598088950056
6774,0.0111760596874609
6775,0.616183925981592
6776,0.0336627914206087
6777,0.00766641423963872
6778,0.0275458672190778
6779,0.0976579685943993
6780,0.897271280955468
6781,0.107995890069825
6782,0.0942507548598339
6783,0.0174518095895836
6784,0.0103041844837314
6785,0.0470749750133823
6786,0.0157766600188134
6787,0.76043097679988
6788,0.122687946633701
6789,0.0485790510632741
6790,0.0283206558276165
6791,0.0140288585811956
6792,0.00701662204825801
6793,0.216844804914942
6794,0.010330566334547
6795,0.157809688399935
6796,0.0300966681358413
6797,0.0749313017898779
6798,0.0350512942179984
6799,0.196467854387779
6800,0.0501291474445762
6801,0.0450975973078152
6802,0.0177373904678236
6803,0.00739480500664708
6804,0.00555792021110159
6805,0.0106255155544003
6806,0.0078734482272654
6807,0.664675156672884
6808,0.931613056060659
6809,0.0446959856648173
6810,0.917110157510509
6811,0.0274055263518483
6812,0.0734199769697274
6813,0.00607212475192131
6814,0.0481308204277764
6815,0.0738962808806034
6816,0.199693477054807
6817,0.172112945706904
6818,0.0415026179799337
6819,0.827904510677472
6820,0.0632016800022809
6821,0.0224671908893367
6822,0.0567077374200669
6823,0.102089301058153
6824,0.608395398790895
6825,0.883927319372184
6826,0.0107421089819017
6827,0.0449259906748474
6828,0.00626372769619933
6829,0.0497998656960202
6830,0.0457422321055658
6831,0.0578784246668822
6832,0.023688997899139
6833,0.0403168858675857
6834,0.0104345036741321
6835,0.900031006620984
6836,0.0302981726305749
6837,0.0723508836809539
6838,0.0658223485500991
6839,0.0194050878035749
6840,0.0332797207071552
6841,0.0247683225727977
6842,0.0174864175627074
6843,0.0213248627071882
6844,0.834603572372114
6845,0.838960126873775
6846,0.0108347109696312
6847,0.263448644978248
6848,0.037244473340139
6849,0.0338657832438084
6850,0.104729263169598
6851,0.0115413050095424
6852,0.697502636243692
6853,0.0267826390275995
6854,0.0125905018949238
6855,0.0484814938567855
6856,0.0193771292569838
6857,0.0572030185819198
6858,0.0197517131934751
6859,0.751831670035231
6860,0.675611919290503
6861,0.0307328658581977
6862,0.0304892121770458
6863,0.0651253577105786
6864,0.404818344218151
6865,0.0363261741019388
6866,0.697107792863236
6867,0.131686589902909
6868,0.0391623804920382
6869,0.495430071023511
6870,0.0569018569658702
6871,0.0184123833418814
6872,0.0372539941355611
6873,0.119046093122502
6874,0.179032026617342
6875,0.020399337189939
6876,0.0195069740012581
6877,0.0406414940714557
6878,0.25230334529485
6879,0.0371291749926144
6880,0.00750072224735882
6881,0.00887294784351733
6882,0.018248108207927
6883,0.0139648397134976
6884,0.0151593700617789
6885,0.888305029335073
6886,0.0308519965505324
6887,0.0105746525134885
6888,0.117035950988444
6889,0.107941899043197
6890,0.0234298129434182
6891,0.082967661491843
6892,0.0198447418192654
6893,0.10304541125749
6894,0.00847153142721645
6895,0.0244836415827943
6896,0.0146862174780108
6897,0.0356470281235956
6898,0.0249440730909449
6899,0.0068194613348962
6900,0.00739336768940289
6901,0.00738205741329638
6902,0.0153057638240377
6903,0.208072635326318
6904,0.860186174391378
6905,0.0340497703649387
6906,0.020075315858193
6907,0.0980792754526912
6908,0.0313251806999051
6909,0.102845753834922
6910,0.00858735261718964
6911,0.0266417694987181
6912,0.00555835628534178
6913,0.130289851185924
6914,0.00595222899708165
6915,0.0350806613702979
6916,0.0127404547019743
6917,0.00886540684412346
6918,0.094064659917193
6919,0.0414869728521559
6920,0.332254938518103
6921,0.862075186714284
6922,0.0446415734059348
6923,0.0229235921520715
6924,0.111795829861046
6925,0.818706665367228
6926,0.0070331961884256
6927,0.488595558481672
6928,0.0166459985316706
6929,0.0239205270804802
6930,0.0117502252838145
6931,0.00566630517673054
6932,0.0235553398394948
6933,0.0110963704959429
6934,0.824278813522394
6935,0.315790243213514
6936,0.0119099772112846
6937,0.0308284675640785
6938,0.10181268397785
6939,0.02607402870849
6940,0.806594547392592
6941,0.211660635990117
6942,0.0183181137483515
6943,0.748757880531944
6944,0.0322386453260549
6945,0.0115147624467472
6946,0.221580207002524
6947,0.048793261078909
6948,0.00766238671458404
6949,0.0166852673707343
6950,0.272553931225049
6951,0.0603062083056152
6952,0.0500541938673867
6953,0.49592886386964
6954,0.0152353813972689
6955,0.126708928719587
6956,0.878762531057119
6957,0.0280053254124167
6958,0.00921772146197065
6959,0.00696594272823126
6960,0.262423700108987
6961,0.0109275023069394
6962,0.02497573233703
6963,0.311456198360779
6964,0.0105285520665109
6965,0.0414963821365866
6966,0.282256824785855
6967,0.681330095869794
6968,0.111199952528834
6969,0.015037389241524
6970,0.0115425103990085
6971,0.0370772295739415
6972,0.380600645652471
6973,0.0229222309675037
6974,0.0230055445628976
6975,0.0568726283462614
6976,0.0788305852965028
6977,0.0186886895025031
6978,0.00668746034704531
6979,0.0393029330239176
6980,0.0130824522622017
6981,0.0141778973943443
6982,0.159864714219963
6983,0.0183508563313331
6984,0.0382778175765161
6985,0.0364942072893905
6986,0.0819781622753293
6987,0.0101432175533969
6988,0.0283471263981975
6989,0.037434616954813
6990,0.893062834672432
6991,0.10394152499638
6992,0.0071728163906116
6993,0.031550864306392
6994,0.0409861189310659
6995,0.0246117356116418
6996,0.0621190453429773
6997,0.00782148247415384
6998,0.0261311204512739
6999,0.00676147814516235
7000,0.0404456784767809
7001,0.0508726262892182
7002,0.886247960644546
7003,0.947653558857164
7004,0.263631014760324
7005,0.84290620671634
7006,0.0190650808137362
7007,0.0120933166660962
7008,0.0184165607011672
7009,0.876834362284057
7010,0.00702711708959016
7011,0.0887743864785881
7012,0.726422162150451
7013,0.0387231030017111
7014,0.43582730777862
7015,0.110330933012824
7016,0.653235667900884
7017,0.219767630195582
7018,0.310627266054321
7019,0.302156969343891
7020,0.0895025457618342
7021,0.883633412150738
7022,0.959395434361679
7023,0.958455567605936
7024,0.924452171671112
7025,0.0474062556771849
7026,0.967965766783681
7027,0.0610221395627868
7028,0.0500617152318629
7029,0.00915617581123584
7030,0.732922937083591
7031,0.0147896890075513
7032,0.217867375925657
7033,0.0206421251817966
7034,0.334841465314195
7035,0.157434132784149
7036,0.220411164964516
7037,0.929672890690299
7038,0.0841805090396997
7039,0.0360384284562248
7040,0.0653659287663243
7041,0.00875829197467284
7042,0.0230477290814515
7043,0.0764596870658846
7044,0.485270960758808
7045,0.18350519661808
7046,0.00940597658335752
7047,0.853100870523419
7048,0.718491479542757
7049,0.0436422040094773
7050,0.0117593928712384
7051,0.0377191671471329
7052,0.140616394129978
7053,0.165948518761694
7054,0.0108589376816467
7055,0.0186157300066498
7056,0.308671807896335
7057,0.0891176856298354
7058,0.208431164696126
7059,0.0239687870568935
7060,0.015408751046941
7061,0.787425973378255
7062,0.0267096304084125
7063,0.00868800214396015
7064,0.0917831624141013
7065,0.0506124425555588
7066,0.314540768896852
7067,0.050031301131855
7068,0.0105854937497388
7069,0.0250742744120681
7070,0.477011019987812
7071,0.153848049499264
7072,0.893776530407351
7073,0.297599343873578
7074,0.0443380797764883
7075,0.064490195146235
7076,0.0215409250464022
7077,0.0173510431630177
7078,0.137068815177998
7079,0.397962688674435
7080,0.0199089075504672
7081,0.22757119443305
7082,0.793946301043577
7083,0.0256092745030491
7084,0.732138197013038
7085,0.00971826542352831
7086,0.0360987255264424
7087,0.842290080252524
7088,0.0839390138390628
7089,0.744897958983801
7090,0.0144499259964531
7091,0.0130376852438421
7092,0.045527190718745
7093,0.0220103467007022
7094,0.0426275691312214
7095,0.536935098082256
7096,0.0238652813531365
7097,0.878666680904327
7098,0.0531253700427849
7099,0.00853184748465736
7100,0.0157218032446954
7101,0.0145995617611726
7102,0.00957747098501059
7103,0.114791879469015
7104,0.115167398740808
7105,0.057798066981606
7106,0.0864304865688099
7107,0.020422295487442
7108,0.290087353420261
7109,0.0593332184412175
7110,0.0279369381976158
7111,0.0286598549916508
7112,0.066862275096818
7113,0.02309636876089
7114,0.00915918734325124
7115,0.00846399058671873
7116,0.328999539584084
7117,0.0272379235277056
7118,0.0915194989360574
7119,0.00777612705759605
7120,0.901376081703759
7121,0.124828701530634
7122,0.125515203567871
7123,0.112368329862586
7124,0.251568731116855
7125,0.014145712615418
7126,0.0802164586361826
7127,0.051383121725069
7128,0.0096041536054925
7129,0.00876163924284777
7130,0.0325968424599077
7131,0.848655005995083
7132,0.175079742221341
7133,0.0372959439510911
7134,0.061859880075651
7135,0.0630507390449285
7136,0.157688294122353
7137,0.0424210903379853
7138,0.332555606494548
7139,0.0231877718412322
7140,0.173550578155077
7141,0.800756070916114
7142,0.0163479161495322
7143,0.0586746105195655
7144,0.0256703001961417
7145,0.662520901005719
7146,0.0261026710925973
7147,0.010824148472749
